PRESS OH H2 H2O H O CH C CH2 CH3 CH4 C2 C2H2 C2H C2H3 C2H4 C2H5 C2H6 CO CO2 CH2OH H2CO HCO CH3O CH3OH CH3CO O2 H2CCO HCCO CH3O2 HO2 CH3OOH N NH CN HCN NH2 N2 NH3 NO N2H2 N2H N2H3 N2H4 HNO H2CN HNCO NO2 N2O C4H2 CH2NH2 CH2NH CH3NH2 CH3CHO O3 NO3 HNO3 HNO2 NCO N2O5 S SH S2 SO H2S CS COS CS2 NS HS2 SO2 S4 S8 HCS S3 H2O2 SO3 HSO3 HSO H2SO4 HC3N CH3CN CH2CN C2H3CN CH3SH CH3S C3H3 C3H2 C3H4 C6H5 C6H6 C4H3 C4H5 S2O O_1 CH2_1 N_2D He H2O_l_s H2SO4_l
2.205280e-02 4.854747e-13 2.395308e-08 2.388623e-06 6.872670e-20 6.743882e-12 1.438397e-23 1.137264e-35 2.252389e-25 4.164198e-17 9.308420e-08 1.276161e-40 1.024975e-21 8.464472e-35 1.753007e-31 2.683952e-15 1.177314e-19 2.971895e-15 4.442288e-09 4.242325e-04 4.126037e-28 9.730679e-13 7.272135e-23 1.362142e-18 1.913172e-15 2.978995e-22 1.971511e-01 2.648534e-22 1.193993e-21 4.282297e-20 8.000087e-16 1.342321e-21 2.232713e-22 2.691291e-24 1.538221e-31 1.264529e-10 2.859247e-21 8.024137e-01 3.531392e-15 5.808969e-07 1.949613e-14 8.545713e-23 9.567447e-17 6.160349e-17 2.584079e-15 1.426893e-20 2.141080e-16 1.472317e-07 7.205219e-06 3.739645e-29 7.122813e-22 3.098447e-12 3.114430e-08 1.105173e-18 4.389713e-07 8.556333e-15 4.080664e-08 7.026228e-11 3.796119e-23 1.258053e-11 3.098284e-24 1.224709e-21 0.000000e+00 3.966977e-17 1.692507e-22 0.000000e+00 1.797593e-14 0.000000e+00 1.385101e-31 5.965440e-28 4.545498e-12 0.000000e+00 1.750526e-17 0.000000e+00 0.000000e+00 1.101572e-16 4.183222e-16 2.094381e-23 2.999025e-19 7.450962e-12 4.707174e-18 7.115777e-12 4.046718e-17 1.082054e-18 1.007018e-25 1.548104e-28 7.558959e-21 1.125268e-27 1.052207e-20 7.551694e-27 6.258571e-29 2.130332e-27 1.400243e-30 3.323881e-42 1.003969e-17 1.480298e-22 2.187687e-48 0.000000e+00 1.452041e-48 3.980543e-11
1.914743e-02 7.329904e-13 2.400377e-08 2.395289e-06 1.346914e-19 9.910534e-12 2.049209e-23 2.409861e-35 3.329889e-25 5.829968e-17 9.017210e-08 3.199525e-40 8.136222e-22 9.971619e-35 0.000000e+00 8.280409e-16 1.040164e-19 2.492700e-15 4.499544e-09 4.242187e-04 7.596208e-28 1.157695e-12 1.034337e-22 1.855990e-18 2.334221e-15 2.841109e-22 1.971500e-01 2.649711e-22 1.205349e-21 4.875549e-20 1.283229e-15 6.051243e-22 3.869313e-22 3.926471e-24 2.800308e-31 1.267773e-10 5.185933e-22 8.024158e-01 4.473752e-16 6.089224e-07 3.446571e-15 2.071817e-23 6.760678e-18 3.821441e-18 2.510859e-15 1.859698e-20 2.565790e-16 1.480629e-07 6.146659e-06 3.677729e-29 1.014213e-21 3.099444e-12 3.114366e-08 1.207613e-18 4.737936e-07 9.839124e-15 3.917645e-08 9.175677e-11 5.498249e-23 1.094134e-11 3.170103e-24 2.992483e-22 9.767285e-22 3.865958e-17 1.032840e-23 0.000000e+00 4.610913e-15 0.000000e+00 3.949215e-32 0.000000e+00 3.054130e-12 1.020367e-24 1.749738e-17 0.000000e+00 1.292361e-25 1.707699e-16 3.759875e-16 1.868241e-23 5.222505e-20 8.591563e-12 4.704632e-18 6.727869e-12 4.035715e-17 1.081965e-18 2.048566e-26 3.977655e-29 0.000000e+00 1.110670e-27 1.053358e-20 7.662521e-27 5.241175e-29 2.120581e-27 1.399866e-30 3.543013e-43 1.414795e-17 2.183240e-22 6.126010e-48 0.000000e+00 1.235479e-51 3.538388e-11
1.662484e-02 1.110533e-12 2.405476e-08 2.402330e-06 2.725812e-19 1.449465e-11 2.838378e-23 4.946687e-35 4.809964e-25 8.301524e-17 8.718872e-08 7.498071e-40 5.961940e-22 1.055572e-34 3.951746e-31 2.608664e-16 9.070961e-20 2.056663e-15 4.538901e-09 4.242042e-04 1.460432e-27 1.372498e-12 1.473665e-22 2.521586e-18 2.962587e-15 2.675476e-22 1.971487e-01 2.651409e-22 1.215793e-21 5.665283e-20 2.061309e-15 4.391801e-22 6.446824e-22 5.555134e-24 5.121114e-31 1.271064e-10 8.243797e-23 8.024180e-01 5.071823e-17 6.351115e-07 5.354530e-16 4.396278e-24 4.064499e-19 2.224266e-19 2.432396e-15 2.499560e-20 3.086031e-16 1.463006e-07 5.201766e-06 3.612374e-29 1.498341e-21 3.100506e-12 3.114299e-08 1.297274e-18 5.037155e-07 1.111658e-14 3.708771e-08 1.188364e-10 7.749877e-23 9.103586e-12 3.102230e-24 8.002242e-23 0.000000e+00 3.686436e-17 6.602671e-25 0.000000e+00 1.075604e-15 0.000000e+00 1.198727e-32 0.000000e+00 2.025631e-12 0.000000e+00 1.748907e-17 0.000000e+00 0.000000e+00 2.644113e-16 3.323657e-16 1.637080e-23 9.860079e-21 1.085648e-11 4.702138e-18 6.330695e-12 4.046874e-17 1.081875e-18 5.069354e-27 1.210407e-29 7.586187e-21 1.091110e-27 1.054978e-20 7.532348e-27 6.154954e-29 2.198533e-27 1.399513e-30 3.335981e-44 1.983239e-17 3.144805e-22 1.698982e-47 0.000000e+00 1.155396e-54 3.013832e-11
1.443458e-02 1.673756e-12 2.410709e-08 2.409644e-06 5.659504e-19 2.107147e-11 3.832226e-23 9.831063e-35 6.803999e-25 1.198925e-16 8.416598e-08 1.654426e-39 4.554052e-22 1.135947e-34 1.970536e-31 1.003651e-16 7.745596e-20 1.670410e-15 4.554260e-09 4.241891e-04 2.867040e-27 1.619167e-12 2.098443e-22 3.426199e-18 3.858331e-15 2.619791e-22 1.971474e-01 2.653674e-22 1.225379e-21 6.719195e-20 3.288190e-15 5.509688e-22 1.040850e-21 7.668900e-24 2.309838e-30 1.274350e-10 1.178785e-23 8.024201e-01 5.272588e-18 6.592057e-07 7.372849e-17 8.292016e-25 2.165397e-20 1.288715e-20 2.359544e-15 3.462661e-20 3.723047e-16 1.420710e-07 4.378791e-06 3.543862e-29 2.270445e-21 3.101627e-12 3.114228e-08 1.360834e-18 5.305704e-07 1.227745e-14 3.461008e-08 1.514258e-10 1.071964e-22 7.240807e-12 2.927565e-24 2.113102e-23 1.102970e-21 3.465213e-17 6.846847e-26 0.000000e+00 2.315640e-16 0.000000e+00 3.514471e-33 0.000000e+00 1.334292e-12 2.039167e-24 1.748037e-17 0.000000e+00 1.556247e-24 4.048021e-16 2.896778e-16 1.413716e-23 1.814664e-21 1.458242e-11 4.699715e-18 5.929329e-12 4.033593e-17 1.081783e-18 1.320507e-27 3.877569e-30 2.510023e-21 1.067297e-27 1.057090e-20 6.837922e-27 0.000000e+00 2.208809e-27 1.399184e-30 2.797584e-45 2.772957e-17 4.435208e-22 4.474854e-47 0.000000e+00 1.195601e-57 2.383380e-11
1.253288e-02 2.553015e-12 2.416330e-08 2.417270e-06 1.240511e-18 3.074876e-11 5.057222e-23 1.929423e-34 9.599970e-25 1.766543e-16 8.109433e-08 3.451321e-39 4.094110e-22 1.412384e-34 6.138314e-31 5.430003e-17 6.653042e-20 1.333246e-15 4.540308e-09 4.241732e-04 5.806511e-27 1.897447e-12 3.002187e-22 4.587226e-18 5.118374e-15 2.508049e-22 1.971459e-01 2.656584e-22 1.234255e-21 8.084450e-20 5.310365e-15 1.114736e-21 1.654859e-21 1.024594e-23 0.000000e+00 1.277628e-10 1.598847e-24 8.024224e-01 5.087031e-19 6.813677e-07 8.878091e-18 1.334943e-25 9.020124e-22 5.164473e-22 2.238098e-15 4.963021e-20 4.530627e-16 1.355014e-07 3.668643e-06 3.471526e-29 3.752663e-21 3.102819e-12 3.114154e-08 1.445124e-18 5.421474e-07 1.354139e-14 3.170065e-08 1.921000e-10 1.455925e-22 5.567889e-12 2.683944e-24 5.275287e-24 2.055324e-23 3.239323e-17 1.384281e-26 0.000000e+00 4.634975e-17 0.000000e+00 9.578320e-34 0.000000e+00 8.744240e-13 4.345060e-26 1.747119e-17 0.000000e+00 3.954959e-25 6.238994e-16 2.513042e-16 1.201592e-23 3.142544e-22 2.019774e-11 4.697351e-18 5.523405e-12 4.086519e-17 1.081690e-18 3.383450e-28 1.107811e-30 5.135359e-21 1.039459e-27 1.059777e-20 6.627834e-27 3.550117e-29 2.239731e-27 1.398873e-30 2.075926e-46 3.795241e-17 6.238185e-22 1.303468e-46 0.000000e+00 1.368590e-60 1.613815e-11
1.088173e-02 3.854992e-12 2.422625e-08 2.425190e-06 2.786766e-18 4.468723e-11 6.527669e-23 3.691588e-34 1.350144e-24 2.630728e-16 7.795515e-08 6.848174e-39 4.366708e-22 2.042928e-34 1.461461e-31 3.811630e-17 5.608727e-20 1.044796e-15 4.496913e-09 4.241563e-04 1.180768e-26 2.203741e-12 4.285070e-22 6.108093e-18 6.884246e-15 2.463036e-22 1.971442e-01 2.660243e-22 1.242230e-21 9.867390e-20 8.512093e-15 3.663318e-21 2.662291e-21 1.340889e-23 6.538122e-28 1.280892e-10 3.280217e-25 8.024246e-01 4.581808e-20 7.012448e-07 9.252855e-19 1.862220e-26 0.000000e+00 0.000000e+00 2.111795e-15 7.360772e-20 5.537897e-16 1.271715e-07 3.058587e-06 3.394386e-29 6.443174e-21 3.104097e-12 3.114075e-08 1.492701e-18 5.476947e-07 1.468230e-14 2.846611e-08 2.380020e-10 1.956957e-22 4.120979e-12 2.394795e-24 5.235782e-25 0.000000e+00 3.004789e-17 1.881568e-27 0.000000e+00 8.653224e-18 0.000000e+00 1.096369e-34 0.000000e+00 5.706680e-13 0.000000e+00 1.746143e-17 0.000000e+00 0.000000e+00 9.439580e-16 2.172846e-16 1.001017e-23 2.139380e-23 2.667086e-11 4.695023e-18 5.112156e-12 4.091157e-17 1.081593e-18 4.040404e-29 1.378306e-31 8.087074e-22 1.007259e-27 1.063127e-20 6.756754e-27 5.798026e-30 2.255148e-27 1.398576e-30 1.350875e-47 5.133400e-17 8.745007e-22 3.688697e-46 0.000000e+00 1.716588e-63 8.584863e-12
9.448103e-03 5.833548e-12 2.429948e-08 2.433379e-06 6.528896e-18 6.508676e-11 8.263113e-23 6.985739e-34 1.939710e-24 3.995910e-16 7.474622e-08 1.296887e-38 4.978311e-22 3.113550e-34 0.000000e+00 2.920067e-17 4.722128e-20 8.056227e-16 4.425995e-09 4.241381e-04 2.430851e-26 2.548039e-12 6.164444e-22 8.051785e-18 9.345484e-15 2.296703e-22 1.971424e-01 2.664767e-22 1.248577e-21 1.222322e-19 1.380175e-14 1.739503e-20 4.734477e-21 1.711168e-23 0.000000e+00 1.284117e-10 4.178665e-25 8.024270e-01 3.895872e-21 7.184976e-07 8.646416e-20 2.528102e-27 8.936405e-22 1.905711e-21 1.961307e-15 1.128048e-19 6.799708e-16 1.175910e-07 2.538825e-06 3.311738e-29 1.199099e-20 3.105476e-12 3.113990e-08 1.538039e-18 5.399200e-07 1.593159e-14 2.496120e-08 2.895318e-10 2.604354e-22 2.964232e-12 2.097422e-24 5.592532e-25 0.000000e+00 2.786874e-17 1.731324e-27 0.000000e+00 1.523803e-18 0.000000e+00 1.375222e-34 0.000000e+00 3.722328e-13 3.899662e-27 1.745099e-17 0.000000e+00 0.000000e+00 1.417934e-15 1.954942e-16 8.173475e-24 1.573048e-23 3.174360e-11 4.692725e-18 4.697296e-12 4.117232e-17 1.081491e-18 3.791500e-29 8.693615e-32 0.000000e+00 9.700399e-28 1.067244e-20 7.373797e-27 5.156900e-30 2.261566e-27 1.398287e-30 7.681578e-49 6.772408e-17 1.252185e-21 1.136969e-45 0.000000e+00 2.362064e-66 3.225515e-12
8.203354e-03 8.674530e-12 2.438790e-08 2.441827e-06 1.541363e-17 9.438450e-11 1.026278e-22 1.293253e-33 2.866603e-24 6.110683e-16 7.142748e-08 2.356353e-38 5.642879e-22 4.645765e-34 1.093906e-30 2.260699e-17 3.896254e-20 6.142157e-16 4.334652e-09 4.241184e-04 4.951838e-26 2.919973e-12 8.843007e-22 1.055156e-17 1.276875e-14 2.120844e-22 1.971403e-01 2.670373e-22 1.251909e-21 1.530155e-19 2.228227e-14 0.000000e+00 1.081842e-20 2.153300e-23 0.000000e+00 1.287303e-10 1.128187e-24 8.024295e-01 3.113025e-22 7.326184e-07 0.000000e+00 6.015237e-28 0.000000e+00 0.000000e+00 1.812644e-15 1.781282e-19 8.338697e-16 1.073746e-07 2.093270e-06 3.221712e-29 2.293576e-20 3.106986e-12 3.113898e-08 1.549451e-18 5.286577e-07 1.707592e-14 2.136893e-08 3.404277e-10 3.444943e-22 2.068070e-12 1.800385e-24 1.290178e-25 0.000000e+00 2.569800e-17 5.501941e-28 0.000000e+00 2.520616e-19 0.000000e+00 5.084182e-35 8.620241e-23 2.421262e-13 0.000000e+00 1.743964e-17 0.000000e+00 3.587745e-26 2.068308e-15 1.941457e-16 6.502542e-24 2.493519e-24 3.421233e-11 4.690420e-18 4.276592e-12 4.055448e-17 1.081383e-18 9.572151e-30 3.743222e-32 2.691454e-21 9.264088e-28 1.072315e-20 7.933892e-27 5.010806e-30 2.264059e-27 1.398002e-30 3.758119e-50 8.798879e-17 1.844218e-21 3.404550e-45 0.000000e+00 3.507811e-69 7.643252e-13
7.122595e-03 1.269922e-11 2.449472e-08 2.450254e-06 3.650670e-17 1.363764e-10 1.254459e-22 2.352716e-33 4.447133e-24 9.406455e-16 6.807889e-08 4.121479e-38 6.169553e-22 6.597522e-34 1.919831e-32 1.736467e-17 3.230257e-20 4.744068e-16 4.233954e-09 4.240972e-04 9.913709e-26 3.322443e-12 1.266861e-21 1.376598e-17 1.740694e-14 1.942319e-22 1.971381e-01 2.677057e-22 1.249956e-21 1.935675e-19 3.609246e-14 1.193546e-21 3.330488e-20 2.683484e-23 6.686607e-28 1.290331e-10 3.226381e-24 8.024322e-01 2.408185e-23 7.431501e-07 0.000000e+00 1.706257e-27 0.000000e+00 0.000000e+00 1.668943e-15 2.863282e-19 1.014433e-15 9.699638e-08 1.721495e-06 3.125540e-29 4.476955e-20 3.108610e-12 3.113800e-08 1.564445e-18 5.153049e-07 1.814357e-14 1.791988e-08 3.873589e-10 4.546135e-22 1.406423e-12 1.535872e-24 0.000000e+00 6.928067e-25 2.383278e-17 0.000000e+00 0.000000e+00 4.030549e-20 7.012761e-40 0.000000e+00 2.928114e-23 1.588611e-13 0.000000e+00 1.742752e-17 0.000000e+00 7.398357e-27 2.934464e-15 2.380067e-16 5.109078e-24 0.000000e+00 3.491852e-11 4.688153e-18 3.863165e-12 3.919999e-17 1.081270e-18 0.000000e+00 0.000000e+00 2.970715e-23 8.764721e-28 1.078342e-20 8.451463e-27 4.310195e-30 2.240601e-27 1.397723e-30 1.614426e-51 1.126463e-16 2.851326e-21 9.981617e-45 0.000000e+00 5.732688e-72 1.061784e-13
6.184222e-03 1.820880e-11 2.462703e-08 2.458600e-06 8.553422e-17 1.961094e-10 1.511243e-22 4.203218e-33 7.280086e-24 1.443342e-15 6.469589e-08 6.965592e-38 6.486264e-22 8.896107e-34 6.228821e-33 1.321438e-17 2.755915e-20 3.835336e-16 4.133317e-09 4.240743e-04 1.934037e-25 3.736538e-12 1.797760e-21 1.781914e-17 2.360354e-14 1.802229e-22 1.971356e-01 2.685036e-22 1.239865e-21 2.457707e-19 5.856053e-14 1.840312e-21 1.178434e-19 3.332873e-23 7.409782e-29 1.293166e-10 9.075480e-24 8.024350e-01 1.836364e-24 7.498739e-07 0.000000e+00 3.929884e-27 0.000000e+00 0.000000e+00 1.529031e-15 4.674343e-19 1.222172e-15 8.680771e-08 1.410658e-06 3.022070e-29 8.724305e-20 3.110370e-12 3.113694e-08 1.622401e-18 5.033822e-07 1.905764e-14 1.475012e-08 4.256835e-10 5.987875e-22 9.345639e-13 1.304567e-24 0.000000e+00 6.137427e-24 2.221938e-17 0.000000e+00 0.000000e+00 6.242906e-21 5.743417e-38 0.000000e+00 4.350452e-26 1.051677e-13 4.114334e-26 1.741450e-17 0.000000e+00 2.375013e-26 4.035657e-15 3.657244e-16 3.969934e-24 0.000000e+00 3.504491e-11 4.685908e-18 3.459209e-12 3.685168e-17 1.081151e-18 0.000000e+00 0.000000e+00 5.318852e-24 8.193999e-28 1.085552e-20 8.942535e-27 3.977236e-30 2.230020e-27 1.397446e-30 6.052977e-53 1.427675e-16 4.652030e-21 2.770291e-44 0.000000e+00 1.021621e-74 8.318877e-15
5.369475e-03 2.560238e-11 2.479011e-08 2.466597e-06 1.972722e-16 2.806377e-10 1.799464e-22 7.396620e-33 1.252288e-23 2.194850e-15 6.137577e-08 1.140549e-37 6.581306e-22 1.144241e-33 2.066209e-31 1.003216e-17 2.532301e-20 3.404863e-16 4.042831e-09 4.240500e-04 3.654717e-25 4.144904e-12 2.517244e-21 2.284569e-17 3.161517e-14 1.721393e-22 1.971330e-01 2.694289e-22 1.218798e-21 3.119042e-19 9.551159e-14 2.656055e-21 4.111496e-19 4.146421e-23 0.000000e+00 1.295697e-10 2.471546e-23 8.024379e-01 2.328595e-25 7.528635e-07 9.449594e-21 1.048671e-26 2.570720e-21 8.109197e-21 1.394032e-15 7.679033e-19 1.453515e-15 7.704973e-08 1.157186e-06 2.913256e-29 1.673058e-19 3.112235e-12 3.113582e-08 1.808974e-18 4.948077e-07 1.978585e-14 1.198804e-08 4.539095e-10 7.883162e-22 6.096459e-13 1.117550e-24 6.595395e-24 0.000000e+00 2.105466e-17 4.769055e-26 0.000000e+00 9.629241e-22 2.939048e-36 3.203195e-32 3.591002e-28 7.104520e-14 0.000000e+00 1.740079e-17 0.000000e+00 0.000000e+00 5.404737e-15 6.353340e-16 3.102167e-24 3.898079e-23 3.506147e-11 4.683734e-18 3.078205e-12 3.373725e-17 1.081027e-18 6.606199e-28 2.786109e-30 1.698598e-22 7.563966e-28 1.093881e-20 9.400801e-27 4.017191e-30 2.219432e-27 1.397176e-30 1.900437e-54 1.797775e-16 7.976481e-21 7.174554e-44 0.000000e+00 2.024134e-77 3.840727e-16
4.662069e-03 3.551845e-11 2.499370e-08 2.474183e-06 4.511006e-16 4.007756e-10 2.122501e-22 1.292502e-32 2.255876e-23 3.320131e-15 5.814804e-08 1.813328e-37 6.442716e-22 1.406952e-33 1.378174e-30 7.589794e-18 2.597949e-20 3.415190e-16 3.968652e-09 4.240242e-04 6.729448e-25 4.555468e-12 3.499336e-21 2.899946e-17 4.180865e-14 1.661050e-22 1.971301e-01 2.704884e-22 1.184250e-21 3.957511e-19 1.581024e-13 3.912275e-21 1.329482e-18 5.183167e-23 2.200318e-28 1.297883e-10 6.656603e-23 8.024410e-01 3.041083e-25 7.522943e-07 0.000000e+00 2.303397e-26 0.000000e+00 1.091983e-21 1.264195e-15 1.270583e-18 1.710670e-15 6.788146e-08 9.512155e-07 2.799163e-29 3.204011e-19 3.114209e-12 3.113465e-08 2.249434e-18 4.875242e-07 2.042372e-14 9.621408e-09 4.717569e-10 1.038707e-21 3.912529e-13 9.727009e-25 0.000000e+00 0.000000e+00 2.040760e-17 0.000000e+00 0.000000e+00 1.493701e-22 6.317010e-38 0.000000e+00 1.768246e-26 4.921968e-14 0.000000e+00 1.738638e-17 0.000000e+00 0.000000e+00 7.123583e-15 1.181882e-15 2.452030e-24 0.000000e+00 3.505696e-11 4.681634e-18 2.724166e-12 3.032589e-17 1.080898e-18 0.000000e+00 0.000000e+00 9.194314e-24 6.880459e-28 1.103395e-20 9.827931e-27 3.859123e-30 2.217367e-27 1.396911e-30 0.000000e+00 2.245687e-16 1.432497e-20 1.813867e-43 0.000000e+00 4.464893e-80 1.048359e-17
4.047860e-03 4.851769e-11 2.524911e-08 2.481270e-06 1.015438e-15 5.706996e-10 2.483860e-22 2.246019e-32 4.142545e-23 4.941540e-15 5.504970e-08 2.805438e-37 6.100089e-22 1.658105e-33 3.917058e-31 5.759900e-18 2.929526e-20 3.833789e-16 3.917381e-09 4.239970e-04 1.198406e-24 4.937114e-12 4.793202e-21 3.624127e-17 5.431282e-14 1.659369e-22 1.971271e-01 2.716865e-22 1.134891e-21 4.978679e-19 2.648670e-13 5.890857e-21 3.928432e-18 6.534563e-23 3.814737e-28 1.299694e-10 1.735775e-22 8.024442e-01 8.536581e-25 7.483894e-07 1.600267e-21 5.324865e-26 4.090490e-22 1.874003e-21 1.139224e-15 2.112518e-18 1.991458e-15 5.938742e-08 7.845575e-07 2.680195e-29 6.018826e-19 3.116290e-12 3.113342e-08 3.072232e-18 4.840214e-07 2.090302e-14 7.656136e-09 4.793065e-10 1.370259e-21 2.480450e-13 8.673210e-25 2.543522e-25 0.000000e+00 2.036905e-17 3.360503e-27 0.000000e+00 2.353347e-23 8.322475e-40 5.860227e-33 3.403826e-24 3.522892e-14 0.000000e+00 1.737130e-17 0.000000e+00 1.278931e-24 9.285521e-15 2.134461e-15 1.983280e-24 6.765753e-25 3.504300e-11 4.679612e-18 2.400946e-12 2.666098e-17 1.080765e-18 3.390432e-29 7.286767e-32 0.000000e+00 6.155501e-28 1.114168e-20 1.022058e-26 3.670534e-30 2.212810e-27 1.396650e-30 4.957650e-55 2.795855e-16 2.623015e-20 4.336855e-43 0.000000e+00 1.098569e-82 1.786459e-19
3.514571e-03 6.557252e-11 2.556901e-08 2.487786e-06 2.264642e-15 8.120584e-10 2.889897e-22 3.911507e-32 7.670082e-23 7.242378e-15 5.212028e-08 4.229586e-37 5.443723e-22 1.828413e-33 3.368156e-30 4.391265e-18 3.499666e-20 4.616763e-16 3.896809e-09 4.239684e-04 2.067369e-24 5.298935e-12 6.507313e-21 4.450778e-17 6.907114e-14 2.609457e-22 1.971240e-01 2.730260e-22 1.071904e-21 6.198571e-19 4.514585e-13 9.024669e-21 1.065086e-17 8.328810e-23 6.423652e-28 1.301108e-10 4.450197e-22 8.024475e-01 2.422791e-24 7.414587e-07 7.991453e-22 1.208081e-25 1.625050e-22 8.100975e-22 1.022328e-15 3.527384e-18 2.294326e-15 5.161683e-08 6.504090e-07 2.557090e-29 1.120788e-18 3.118470e-12 3.113213e-08 4.443982e-18 4.830322e-07 2.129350e-14 6.044726e-09 4.779615e-10 1.810336e-21 1.555866e-13 8.027382e-25 8.115915e-25 0.000000e+00 2.119015e-17 1.435671e-26 0.000000e+00 3.833409e-24 8.683062e-42 3.537783e-32 6.975453e-22 2.634767e-14 0.000000e+00 1.735561e-17 0.000000e+00 0.000000e+00 1.215935e-14 3.771862e-15 1.662421e-24 1.447758e-24 3.502259e-11 4.677678e-18 2.111498e-12 2.309383e-17 1.080628e-18 8.934766e-29 9.900170e-32 1.090328e-21 5.407240e-28 1.126219e-20 1.057891e-26 3.517770e-30 2.210427e-27 1.396395e-30 0.000000e+00 3.467819e-16 4.843756e-20 1.011239e-42 0.000000e+00 3.030573e-85 1.967484e-21
3.051540e-03 8.762767e-11 2.597448e-08 2.493773e-06 4.998988e-15 1.155682e-09 3.345675e-22 6.859268e-32 1.402280e-22 1.035781e-14 4.934469e-08 6.221518e-37 3.640521e-22 1.501775e-33 8.349104e-32 3.364399e-18 4.224753e-20 5.699055e-16 3.919570e-09 4.239380e-04 3.433310e-24 5.627205e-12 8.738287e-21 5.324911e-17 8.550721e-14 1.659880e-22 1.971207e-01 2.745184e-22 9.995684e-22 7.566677e-19 7.814014e-13 1.393439e-20 2.673601e-17 1.074951e-22 1.049318e-27 1.302140e-10 1.120397e-21 8.024510e-01 6.747370e-24 7.315290e-07 8.864261e-22 2.712561e-25 1.846309e-22 1.109892e-21 9.132274e-16 5.934774e-18 2.617032e-15 4.456903e-08 5.409281e-07 2.428369e-29 2.068092e-18 3.120787e-12 3.113078e-08 6.503510e-18 4.849871e-07 2.159308e-14 4.728544e-09 4.680268e-10 2.390617e-21 9.666317e-14 7.803180e-25 2.477102e-29 2.366133e-23 2.322067e-17 5.586985e-28 0.000000e+00 6.339691e-25 7.743742e-44 1.326470e-35 1.098083e-22 2.080796e-14 3.936270e-27 1.733910e-17 0.000000e+00 0.000000e+00 1.631052e-14 6.459707e-15 1.459180e-24 0.000000e+00 3.499682e-11 4.675805e-18 1.852753e-12 1.967397e-17 1.080484e-18 3.784814e-31 1.674439e-33 1.184381e-23 4.645169e-28 1.139597e-20 1.090866e-26 3.290478e-30 2.201057e-27 1.396140e-30 3.574431e-55 4.292955e-16 8.833814e-20 2.299933e-42 0.000000e+00 9.250643e-88 1.427216e-23
2.649512e-03 1.159059e-10 2.648007e-08 2.499127e-06 1.094544e-14 1.647161e-09 3.862299e-22 1.219658e-31 2.495973e-22 1.435262e-14 4.677709e-08 8.933673e-37 0.000000e+00 0.000000e+00 4.589827e-31 2.591605e-18 4.950122e-20 6.917430e-16 4.006714e-09 4.239060e-04 5.439204e-24 5.929325e-12 1.164020e-20 6.154973e-17 1.019741e-13 1.592320e-22 1.971172e-01 2.761704e-22 9.355305e-22 8.972198e-19 1.371773e-12 2.126274e-20 6.275130e-17 1.406867e-22 1.679260e-27 1.302781e-10 2.786943e-21 8.024546e-01 1.838713e-23 7.190175e-07 5.267683e-21 6.036363e-25 1.437222e-21 9.669626e-21 8.165616e-16 1.001493e-17 2.944147e-15 3.823958e-08 4.524756e-07 2.295768e-29 3.802642e-18 3.123221e-12 3.112936e-08 9.249995e-18 4.893968e-07 2.182224e-14 3.661748e-09 4.504259e-10 3.151114e-21 5.946998e-14 8.135027e-25 0.000000e+00 0.000000e+00 2.732579e-17 0.000000e+00 0.000000e+00 1.080681e-25 6.212249e-46 0.000000e+00 0.000000e+00 1.769390e-14 0.000000e+00 1.732193e-17 0.000000e+00 0.000000e+00 2.316610e-14 1.086263e-14 1.366437e-24 0.000000e+00 3.496634e-11 4.674012e-18 1.627742e-12 1.656080e-17 1.080336e-18 0.000000e+00 0.000000e+00 5.544193e-22 3.905358e-28 1.154176e-20 1.120857e-26 3.121173e-30 2.189880e-27 1.395887e-30 0.000000e+00 5.305845e-16 1.568847e-19 5.177761e-42 0.000000e+00 3.163452e-90 7.027328e-26
2.300449e-03 1.509328e-10 2.711414e-08 2.503874e-06 2.362018e-14 2.351977e-09 4.448814e-22 4.667052e-29 4.197648e-22 1.888825e-14 4.440422e-08 1.252509e-36 0.000000e+00 0.000000e+00 1.056061e-30 1.996693e-18 5.425814e-20 8.016629e-16 4.195362e-09 4.238720e-04 8.060924e-24 6.174528e-12 1.526132e-20 6.750575e-17 1.154813e-13 1.860679e-22 1.971135e-01 2.779779e-22 9.533145e-22 1.013389e-18 2.421246e-12 3.031610e-20 1.389120e-16 1.863696e-22 2.595608e-27 1.303048e-10 6.769204e-21 8.024584e-01 4.842063e-23 7.038907e-07 0.000000e+00 1.311832e-24 0.000000e+00 0.000000e+00 7.337368e-16 1.696685e-17 3.252849e-15 3.258801e-08 3.799184e-07 2.157901e-29 6.928148e-18 3.125820e-12 3.112788e-08 1.234524e-17 4.975338e-07 2.192857e-14 2.794817e-09 4.247630e-10 4.122360e-21 3.626194e-14 9.213156e-25 3.463848e-27 4.755435e-23 3.491899e-17 1.718267e-28 0.000000e+00 1.900536e-26 4.221868e-48 6.823267e-34 0.000000e+00 1.639468e-14 8.464516e-25 1.730388e-17 0.000000e+00 4.462157e-25 3.624746e-14 1.760400e-14 1.377590e-24 1.737892e-27 3.493080e-11 4.672272e-18 1.433046e-12 1.368566e-17 1.080182e-18 3.599240e-31 2.501540e-33 1.597926e-22 3.229344e-28 1.170315e-20 1.148421e-26 2.957987e-30 2.177725e-27 1.395633e-30 6.718796e-55 6.564478e-16 2.633038e-19 1.131201e-41 0.000000e+00 1.196266e-92 2.399730e-28
