alt press den temp eddy CO2 N2H4 S2 H2CCO C2H3 NO3 HNO2 CS H2O2 C4H3 CS2 H2SO4 C2H4 NH3 H2S S2O H2CN NO2 O3 HSO3 H HNCO CH3 H2 C2H3CN CH3OH NH HCS COS HC3N CH2OH C2H5 N_2D He C HCO O HCCO CN CH2CN CH3S HO2 C3H4 HSO CH3O CH3CN HS2 NS SH C4H2 NO CH SO S8 N2H3 N2H CH3CHO C3H2 CH2_1 CH2 CH3SH C4H5 CH3NH2 N S3 O_1 SO2 S CH3CO N2O5 S4 H2CO NH2 C2H HCN N2O C2H6 C6H5 NCO HNO HNO3 CO CH4 CH3O2 C2H2 O2 C2 C3H3 OH N2 CH2NH N2H2 CH3OOH H2O CH2NH2 SO3 C6H6 H2SO4aer H2SO4aer_r
1.12361500e+01 2.43482700e+05 7.66895702e+18 2.29958000e+02 4.24416857e+04 4.02721200e-04 2.56482800e-18 3.31988500e-15 8.00144300e-16 3.10973100e-29 9.07400400e-15 4.84949000e-14 2.90519700e-29 1.33842400e-08 1.49567800e-15 6.00974900e-20 2.04675900e-14 3.59546000e-09 6.18684400e-11 1.95668000e-14 2.08653700e-31 3.72073000e-19 1.25117100e-09 4.18487300e-09 1.29043000e-23 2.48605600e-21 7.57484300e-14 2.32359400e-15 1.29657600e-05 3.64857800e-13 3.91405100e-13 4.90780300e-27 3.98337100e-36 6.45134100e-10 4.88454400e-14 3.06881200e-28 2.20890500e-13 1.00000000e-40 1.00000000e-40 2.20947200e-30 2.63143200e-22 1.21626200e-18 2.10176500e-13 1.92354200e-31 5.10341000e-12 4.51341100e-21 3.22756700e-12 2.42118800e-13 4.16962800e-08 1.64649200e-18 4.16151600e-11 1.33723800e-15 3.52862900e-19 2.79864200e-15 1.03387700e-17 1.60900600e-11 2.59691900e-28 3.56269800e-18 1.94641200e-16 1.39389000e-19 1.68105800e-26 3.03486200e-14 2.86506600e-13 3.47511400e-27 5.88913800e-28 1.29932600e-14 5.63235500e-20 4.40750200e-13 3.03743600e-26 1.28281300e-17 1.15566200e-23 3.50307500e-10 2.04660800e-26 4.29578700e-18 7.83286600e-11 6.74385700e-18 1.12399100e-08 9.48584800e-19 1.61433200e-37 5.46468800e-11 7.68630400e-07 4.37849900e-09 3.09097700e-25 1.82417700e-22 7.15433100e-16 3.14462300e-09 5.80427900e-07 1.00424500e-04 9.74166900e-13 4.31216000e-16 2.01840300e-01 1.00000000e-40 1.28394300e-18 1.78349100e-15 7.97396400e-01 4.58745800e-18 7.62321100e-20 7.01904500e-09 2.45716000e-04 5.12702400e-17 2.73335200e-18 1.51571900e-16 1.00000000e-40 1.00000000e-05
1.21958400e+01 2.11404800e+05 6.89467658e+18 2.22084200e+02 2.02558913e+04 4.02781300e-04 2.57328800e-18 4.14059300e-15 8.01246600e-16 2.47112000e-29 4.86922500e-15 5.43703700e-14 4.75209900e-29 1.30661000e-08 1.49853900e-15 6.01061600e-20 2.71673500e-14 3.59775000e-09 6.16721400e-11 2.83567500e-14 2.08511000e-31 4.02453900e-19 1.00134900e-09 3.86041900e-09 1.66096900e-23 2.91114100e-21 7.58527600e-14 2.30850900e-15 1.29754000e-05 3.65049800e-13 4.17973500e-13 6.26547300e-27 6.07694000e-36 6.43148300e-10 4.88772800e-14 3.93684600e-28 2.24888500e-13 1.00000000e-40 1.00000000e-40 1.00000000e-40 2.77499000e-22 1.20225700e-18 2.10593200e-13 1.36509500e-31 5.09861500e-12 1.52229100e-20 3.11697700e-12 2.42546100e-13 4.16303800e-08 1.89070000e-18 4.16055100e-11 1.58774300e-15 3.55526700e-19 4.04399100e-15 1.03515300e-17 1.68682700e-11 6.53897300e-28 5.87391500e-18 1.95003100e-16 1.42245900e-19 3.46922300e-26 3.71096700e-14 2.86923400e-13 1.07486800e-26 7.25290300e-28 1.49229900e-14 5.64693700e-20 4.41665200e-13 1.00000000e-40 1.29080800e-17 1.21933400e-23 3.47713300e-10 2.73182800e-26 8.84620700e-18 8.98051700e-11 9.58458700e-18 9.97056000e-09 1.20164900e-18 7.83505200e-37 5.46883000e-11 7.68649300e-07 4.39250100e-09 1.02501700e-24 2.01722100e-22 8.21418400e-16 3.37206500e-09 5.82223200e-07 1.00418600e-04 9.33305800e-13 4.92119700e-16 2.01869800e-01 1.00000000e-40 1.25556600e-18 2.15149400e-15 7.97513300e-01 4.59990000e-18 7.72249800e-20 6.70644400e-09 9.92621600e-05 5.67754700e-17 8.27941900e-18 1.51662700e-16 1.00000000e-40 1.00000000e-05
1.31228900e+01 1.83553100e+05 6.20580540e+18 2.14230000e+02 1.06401383e+04 4.02809600e-04 2.58965700e-18 5.07746800e-15 8.03178000e-16 1.85834400e-29 3.26625900e-15 5.71671300e-14 7.30265500e-29 1.25572800e-08 1.50367300e-15 6.01092300e-20 3.92986900e-14 3.60132800e-09 6.13302500e-11 4.08559400e-14 2.08220600e-31 4.63687600e-19 7.53969800e-10 3.29960500e-09 2.09340700e-23 3.30847600e-21 7.60404500e-14 2.19006700e-15 1.29909400e-05 3.65338000e-13 4.69213200e-13 8.03947400e-27 1.01834700e-35 6.39635800e-10 4.89275800e-14 5.16090800e-28 2.22455800e-13 1.00000000e-40 1.00000000e-40 1.00000000e-40 2.72364500e-22 1.10055100e-18 2.11343400e-13 9.74859600e-32 5.08844200e-12 5.66520000e-20 2.94565400e-12 2.43309300e-13 4.15024300e-08 2.10998200e-18 4.15822700e-11 1.70862600e-15 3.60700700e-19 5.82689600e-15 1.03743700e-17 1.71581900e-11 1.37250600e-27 1.03131400e-17 1.95628500e-16 1.47595500e-19 7.28432800e-26 5.05589900e-14 2.87657500e-13 3.67007600e-26 8.68922500e-28 1.81608600e-14 5.67353900e-20 4.43314900e-13 1.99677200e-33 1.30559200e-17 1.18168500e-23 3.46575900e-10 3.65093000e-26 1.94517600e-17 9.68056400e-11 1.32859000e-17 8.41426700e-09 1.54651200e-18 3.58805600e-36 5.47527400e-11 7.68536600e-07 4.41827300e-09 5.88319400e-24 2.31640900e-22 9.55828300e-16 3.60671100e-09 5.84312500e-07 1.00390400e-04 8.81136700e-13 6.19461900e-16 2.01883100e-01 1.00000000e-40 1.22558400e-18 2.51766900e-15 7.97566100e-01 4.62264400e-18 7.91827300e-20 6.24224300e-09 3.31868900e-05 6.47787000e-17 2.95616000e-17 1.51804800e-16 1.00000000e-40 1.00000000e-05
1.40174000e+01 1.59370700e+05 5.57376243e+18 2.07098400e+02 6.70711613e+03 4.02818600e-04 2.62709700e-18 6.06516800e-15 8.07349400e-16 1.32021600e-29 3.07466600e-15 5.36400500e-14 1.93424000e-28 1.16385200e-08 1.51485300e-15 6.01051300e-20 6.52008500e-14 3.60880200e-09 6.06405700e-11 5.94806600e-14 2.07592100e-31 6.08253500e-19 5.00925600e-10 2.47010400e-09 2.48149600e-23 3.52945300e-21 7.64557000e-14 1.97551000e-15 1.30235300e-05 3.65924500e-13 5.85203800e-13 1.03058000e-26 2.63476800e-35 6.32545100e-10 4.90321100e-14 6.99284000e-28 2.11536100e-13 1.00000000e-40 1.00000000e-40 1.49145900e-30 2.28243200e-22 9.02502100e-19 2.12978700e-13 7.79867300e-32 5.06498300e-12 2.17191300e-19 2.69252800e-12 2.44968400e-13 4.12242500e-08 2.15473400e-18 4.15315200e-11 1.71171900e-15 3.72463900e-19 8.46123800e-15 1.04248300e-17 1.61553100e-11 2.31738700e-27 2.05853700e-17 1.96889400e-16 1.59313000e-19 1.46209900e-25 8.23093000e-14 2.89246100e-13 4.50553300e-26 1.05260700e-27 2.49391900e-14 5.73177000e-20 4.46910400e-13 1.55484700e-32 1.33763900e-17 9.99319100e-24 3.51481700e-10 4.87874700e-26 5.02498900e-17 9.69424400e-11 1.73747500e-17 6.40042700e-09 2.08032100e-18 1.71914200e-35 5.48833900e-11 7.68200900e-07 4.47470900e-09 3.45899300e-23 2.94002700e-22 1.13361000e-15 3.86320200e-09 5.87108400e-07 1.00321000e-04 8.22130200e-13 9.34612300e-16 2.01882800e-01 1.00000000e-40 1.20500400e-18 2.73511800e-15 7.97566400e-01 4.67246200e-18 8.36525800e-20 5.48236000e-09 3.32336800e-05 7.90356300e-17 3.31876800e-17 1.52099900e-16 1.00000000e-40 1.00000000e-05
1.48823700e+01 1.38374300e+05 4.99165506e+18 2.00783300e+02 5.18000950e+03 4.02842100e-04 2.68106900e-18 6.77164500e-15 8.13198200e-16 9.79583500e-30 3.63817900e-15 4.99913000e-14 4.88155900e-28 1.06033600e-08 1.53052700e-15 6.00937600e-20 1.00400500e-13 3.61952600e-09 5.97552700e-11 8.65139300e-14 2.06764400e-31 8.25879700e-19 3.41295700e-10 1.84592800e-09 3.04955100e-23 3.88184600e-21 7.70500200e-14 1.80965000e-15 1.30693500e-05 3.66746700e-13 7.52795100e-13 1.31640000e-26 6.60055100e-35 6.23600300e-10 4.91786500e-14 9.92713400e-28 2.02375200e-13 1.00000000e-40 1.00000000e-40 1.00000000e-40 1.91785700e-22 7.66163900e-19 2.15271300e-13 6.57904600e-32 5.03176400e-12 8.34881100e-19 2.45787100e-12 2.47294700e-13 4.08481500e-08 2.24936600e-18 4.14674700e-11 1.61917100e-15 3.89301400e-19 1.22920900e-14 1.04970500e-17 1.57323900e-11 3.80610600e-27 4.07828600e-17 1.98453300e-16 1.75315500e-19 2.93562500e-25 1.31368600e-13 2.91473500e-13 5.92473600e-26 1.37627600e-27 3.54781800e-14 5.81337600e-20 4.51946500e-13 1.05652900e-31 1.38173000e-17 8.42457300e-24 3.66922700e-10 6.59693900e-26 1.23576400e-16 9.20095800e-11 1.96599800e-17 4.83111400e-09 2.77525000e-18 7.46593100e-35 5.50620300e-11 7.67762000e-07 4.55337100e-09 1.71130400e-22 3.83687600e-22 1.29851900e-15 4.03686100e-09 5.89746400e-07 1.00232500e-04 7.49013000e-13 1.44145800e-15 2.01882400e-01 1.00000000e-40 1.21546400e-18 3.01354500e-15 7.97566700e-01 4.74229900e-18 8.99893400e-20 4.70185300e-09 3.32930100e-05 9.55520700e-17 3.87217800e-17 1.52516200e-16 1.00000000e-40 1.00000000e-05
1.57211900e+01 1.20144000e+05 4.41004332e+18 1.97322200e+02 4.50382466e+03 4.02885300e-04 2.75641400e-18 7.63181500e-15 8.21241700e-16 8.89241600e-30 4.37074200e-15 5.04534800e-14 1.31770000e-27 9.46938200e-09 1.55208300e-15 6.00678200e-20 1.47716500e-13 3.63470800e-09 5.86220900e-11 1.28636700e-13 2.05686600e-31 1.15148500e-18 2.47080200e-10 1.47946700e-09 3.84710000e-23 4.61018600e-21 7.78823300e-14 1.95594000e-15 1.31326800e-05 3.67877300e-13 9.92756800e-13 1.62648500e-26 1.75998100e-34 6.12525400e-10 4.93801600e-14 1.48533200e-27 2.02884200e-13 1.00000000e-40 1.00000000e-40 1.00000000e-40 1.67537300e-22 7.63706600e-19 2.18423200e-13 6.77540800e-32 4.98562700e-12 2.44439200e-18 2.30366200e-12 2.50494000e-13 4.03469200e-08 2.41914700e-18 4.13862600e-11 1.59654000e-15 4.12839600e-19 1.82467900e-14 1.05980200e-17 1.62931200e-11 6.27440400e-27 7.94991000e-17 2.00322400e-16 1.96555100e-19 5.33587800e-25 2.08251500e-13 2.94536000e-13 8.75902600e-26 2.03312100e-27 5.45617300e-14 5.92553000e-20 4.58864000e-13 5.50600400e-31 1.44143400e-17 7.73815000e-24 3.98236700e-10 9.20790600e-26 2.39138200e-16 8.41786000e-11 2.13784700e-17 3.70952900e-09 3.79130500e-18 3.00268000e-34 5.53023000e-11 7.67195100e-07 4.66067800e-09 6.29643700e-22 5.06828300e-22 1.46156400e-15 4.15127300e-09 5.92583400e-07 1.00120400e-04 7.04712900e-13 2.26682900e-15 2.01881900e-01 1.00000000e-40 1.27794500e-18 3.41439400e-15 7.97567200e-01 4.83833000e-18 9.86644200e-20 3.92536800e-09 3.33703800e-05 1.16629700e-16 4.73503200e-17 1.53091400e-16 1.00000000e-40 1.00000000e-05
1.65457600e+01 1.04315500e+05 3.87286676e+18 1.95089100e+02 3.98153688e+03 4.02948100e-04 2.85466600e-18 9.08306600e-15 8.31754100e-16 9.36392800e-30 5.09783400e-15 5.88199400e-14 3.34912000e-27 8.29611300e-09 1.58025500e-15 6.00160600e-20 3.38938900e-10 3.65508800e-09 5.72273400e-11 1.95089500e-13 2.04343500e-31 1.62154300e-18 1.95100500e-10 1.32179500e-09 5.31549100e-23 6.01124400e-21 7.89875300e-14 2.39901700e-15 1.32158600e-05 3.69354400e-13 1.32240500e-12 1.98492400e-26 4.55463700e-34 5.99490200e-10 4.96434600e-14 2.40242100e-27 2.13171000e-13 1.00000000e-40 1.00000000e-40 1.16044500e-31 1.62145200e-22 8.81596500e-19 2.22540600e-13 7.34800900e-32 4.92484900e-12 6.89570700e-18 2.20205600e-12 2.54675300e-13 3.97093900e-08 2.80125300e-18 4.12865700e-11 1.62376800e-15 4.44044100e-19 2.76148900e-14 1.07317600e-17 1.85893300e-11 1.02952900e-26 1.50521200e-16 2.02451700e-16 2.23074500e-19 9.79232100e-25 3.26293200e-13 2.98536700e-13 1.38096700e-25 3.21053800e-27 8.99081700e-14 6.07196800e-20 4.67890500e-13 2.52340100e-30 1.51852400e-17 7.96930400e-24 4.50866300e-10 1.34560900e-25 3.89939400e-16 7.52363500e-11 2.52244800e-17 3.00086200e-09 5.16345300e-18 1.10726700e-33 5.56096900e-11 7.66494400e-07 4.79964800e-09 1.88127400e-21 6.46887200e-22 1.63459400e-15 4.22547200e-09 5.95978700e-07 9.99845100e-05 6.66526700e-13 3.58247700e-15 2.01881200e-01 2.30951400e-40 1.39673800e-18 4.14221000e-15 7.97567700e-01 4.96381500e-18 1.09797400e-19 3.19261200e-09 3.34658600e-05 1.41411800e-16 6.39996200e-17 1.53846000e-16 1.00000000e-40 1.00000000e-05
1.73612200e+01 9.05723700e+04 3.34469968e+18 1.96135100e+02 3.93074275e+03 4.03026200e-04 2.97252200e-18 1.15367300e-14 8.44666000e-16 1.26496700e-29 5.50885500e-15 7.58505400e-14 7.98329700e-27 7.17118700e-09 1.61486200e-15 5.99254000e-20 7.33247200e-10 3.68063600e-09 5.56032400e-11 2.92533600e-13 2.02761500e-31 2.27364000e-18 1.70295500e-10 1.31324400e-09 7.40272200e-23 8.57230100e-21 8.03641200e-14 3.66345500e-15 1.33185100e-05 3.71167900e-13 1.75366800e-12 2.32076800e-26 1.15750300e-33 5.85083000e-10 4.99667800e-14 3.96361500e-27 2.39059500e-13 1.00000000e-40 1.00000000e-40 1.52583500e-32 1.75360300e-22 1.23481000e-18 2.27594500e-13 1.02093300e-31 4.84966200e-12 1.26913000e-17 2.22187500e-12 2.59811100e-13 3.89448200e-08 3.34461500e-18 4.11704000e-11 1.84832700e-15 4.82956900e-19 4.12970300e-14 1.08978100e-17 2.24240600e-11 1.72283900e-26 2.72063700e-16 2.04677200e-16 2.54268700e-19 1.51077200e-24 5.01261100e-13 3.03447600e-13 2.38727700e-25 5.56768000e-27 1.56184600e-13 6.25160500e-20 4.78954600e-13 8.70436800e-30 1.61220500e-17 9.33628600e-24 5.29906600e-10 2.03788900e-25 5.23746800e-16 6.64137200e-11 3.12338200e-17 2.65340100e-09 7.14352700e-18 3.78542300e-33 5.59796900e-11 7.65676300e-07 4.96869900e-09 4.12492200e-21 8.24440800e-22 1.80181700e-15 4.27221900e-09 6.00253700e-07 9.98284500e-05 6.80249600e-13 5.62940100e-15 2.01880400e-01 1.54652700e-39 1.60495200e-18 5.16122800e-15 7.97568400e-01 5.11790200e-18 1.23056600e-19 2.56148900e-09 3.35769600e-05 1.73439400e-16 8.96403600e-17 1.54775700e-16 1.00000000e-40 1.00000000e-05
1.81812600e+01 7.86398200e+04 2.87919466e+18 1.97828200e+02 3.96693285e+03 4.03117700e-04 3.10627500e-18 1.51130000e-14 8.60151400e-16 1.83717300e-29 5.82220100e-15 1.04050900e-13 1.76713700e-26 6.12855700e-09 1.65637400e-15 5.97794000e-20 1.18570800e-09 3.71162600e-09 5.37524000e-11 4.26294500e-13 2.00933100e-31 3.17304400e-18 1.60246500e-10 1.37889700e-09 1.07649600e-22 1.28454800e-20 8.20355800e-14 5.93696000e-15 1.34420700e-05 3.73341800e-13 2.31091800e-12 2.70542400e-26 2.85834800e-33 5.69547400e-10 5.03544000e-14 6.68116100e-27 2.75123500e-13 1.00000000e-40 1.00000000e-40 1.08465100e-32 2.11673800e-22 1.85062300e-18 2.33650900e-13 1.48343100e-31 4.75894800e-12 2.21460200e-17 2.30831100e-12 2.65970700e-13 3.80470400e-08 4.16090800e-18 4.10377200e-11 2.14083700e-15 5.30411800e-19 5.99510000e-14 1.10987200e-17 2.80439600e-11 2.85899300e-26 4.71792900e-16 2.06866800e-16 2.89854200e-19 2.25191500e-24 7.59319900e-13 3.09332800e-13 4.24340200e-25 9.93627100e-27 2.75572800e-13 6.46670800e-20 4.92186500e-13 2.65369200e-29 1.72326100e-17 1.15944900e-23 6.42277600e-10 3.14932000e-25 6.40209600e-16 5.83548100e-11 4.02321600e-17 2.56046200e-09 9.65048400e-18 1.19781800e-32 5.64151700e-11 7.64738800e-07 5.16951400e-09 7.91095100e-21 1.04598700e-21 1.96838400e-15 4.30250700e-09 6.05775300e-07 9.96523900e-05 7.08026400e-13 8.81162000e-15 2.01879400e-01 8.57039700e-39 1.90158000e-18 6.61468700e-15 7.97569200e-01 5.30260800e-18 1.38278300e-19 2.03624400e-09 3.37040200e-05 2.10020400e-16 1.31746300e-16 1.55893500e-16 1.00000000e-40 1.00000000e-05
1.90085900e+01 6.82793400e+04 2.46754808e+18 2.00419700e+02 4.13648643e+03 4.03219900e-04 3.24580000e-18 1.97937200e-14 8.77893100e-16 2.83116600e-29 6.00964200e-15 1.44396200e-13 3.65562600e-26 5.21482200e-09 1.70394600e-15 5.95651600e-20 1.68758800e-09 3.74721900e-09 5.17388900e-11 6.00204800e-13 1.98905700e-31 4.37893900e-18 1.59349000e-10 1.48472500e-09 1.56267400e-22 1.97305500e-20 8.39719500e-14 1.00698700e-14 1.35839800e-05 3.75830900e-13 3.00716700e-12 3.13646100e-26 6.82845300e-33 5.53569200e-10 5.07983100e-14 1.11344600e-26 3.22464600e-13 1.02179000e-35 1.00000000e-40 1.08036200e-32 2.74966700e-22 2.90526200e-18 2.40583500e-13 2.32699100e-31 4.65452400e-12 3.37072800e-17 2.47838600e-12 2.73028000e-13 3.70380400e-08 5.27470500e-18 4.08929900e-11 2.52477400e-15 5.85831100e-19 8.40472200e-14 1.13305200e-17 3.51934000e-11 4.70417600e-26 7.89777300e-16 2.08773100e-16 3.28367800e-19 3.12313200e-24 1.12796600e-12 3.16069900e-13 7.75935300e-25 1.82532900e-26 4.81210100e-13 6.71268300e-20 5.07287900e-13 7.14905200e-29 1.84844100e-17 1.48410000e-23 7.92704400e-10 4.89617500e-25 7.22596400e-16 5.13572100e-11 5.02887900e-17 2.65139300e-09 1.28653300e-17 3.51847500e-32 5.69055000e-11 7.63708600e-07 5.39744000e-09 1.33187800e-20 1.34228900e-21 2.12370500e-15 4.32140500e-09 6.12680600e-07 9.94617200e-05 7.63492900e-13 1.36386600e-14 2.01878300e-01 4.03359100e-38 2.30222200e-18 8.48994200e-15 7.97570100e-01 5.51404900e-18 1.54720600e-19 1.62529000e-09 3.38436300e-05 2.51996800e-16 1.94612900e-16 1.57176900e-16 1.00000000e-40 1.00000000e-05
1.98469700e+01 5.92838100e+04 2.11462291e+18 2.03057900e+02 4.46494765e+03 4.03334300e-04 3.38317200e-18 2.55023600e-14 8.98112900e-16 4.38655000e-29 6.19261100e-15 2.01231800e-13 7.09081000e-26 4.42206300e-09 1.75818000e-15 5.92647400e-20 2.25004800e-09 3.78753500e-09 4.95658800e-11 8.19397000e-13 1.96661300e-31 6.00362800e-18 1.64434200e-10 1.60798500e-09 2.29015400e-22 3.06788200e-20 8.62013300e-14 1.69974800e-14 1.37459200e-05 3.78665600e-13 3.87984900e-12 3.66500700e-26 1.57405200e-32 5.37251500e-10 5.13039800e-14 1.84930300e-26 3.80551200e-13 2.43679200e-36 1.00000000e-40 1.00000000e-40 3.75229900e-22 4.58153600e-18 2.48476800e-13 3.65528500e-31 4.53522700e-12 5.07067900e-17 2.71488900e-12 2.81071200e-13 3.59087200e-08 6.80782300e-18 4.07361900e-11 2.92563700e-15 6.50344900e-19 1.14175200e-13 1.15961900e-17 4.41336500e-11 7.58703700e-26 1.28902200e-15 2.10268100e-16 3.69057700e-19 4.23338500e-24 1.65544100e-12 3.23741200e-13 1.43177600e-24 3.38549300e-26 8.23124600e-13 6.99238900e-20 5.24405700e-13 1.65719900e-28 1.98749400e-17 1.90847500e-23 9.90548200e-10 7.62337000e-25 7.97375900e-16 4.52612200e-11 6.03775100e-17 2.86950800e-09 1.67479200e-17 9.68246600e-32 5.74551800e-11 7.62579000e-07 5.65485700e-09 2.09944400e-20 1.72343400e-21 2.27633200e-15 4.33228300e-09 6.21216300e-07 9.92553900e-05 8.30865000e-13 2.09840900e-14 2.01877100e-01 1.65155500e-37 2.82076900e-18 1.09494000e-14 7.97571100e-01 5.75471800e-18 1.72080400e-19 1.30508600e-09 3.39968200e-05 2.97152500e-16 2.90074100e-16 1.58641800e-16 1.00000000e-40 1.00000000e-05
2.06966100e+01 5.14734100e+04 1.81363661e+18 2.05565100e+02 4.88858765e+03 4.03456900e-04 3.50273600e-18 3.19263000e-14 9.19984400e-16 6.74718300e-29 6.40914600e-15 2.78758900e-13 1.29644200e-25 3.76943500e-09 1.81686500e-15 5.88779900e-20 2.85939900e-09 3.83053300e-09 4.73490500e-11 1.08965900e-12 1.94296100e-31 8.09453200e-18 1.73859100e-10 1.73425500e-09 3.34573300e-22 4.79824000e-20 8.86359300e-14 2.82005600e-14 1.39211500e-05 3.81729300e-13 4.92434300e-12 4.32383900e-26 3.49092400e-32 5.21466800e-10 5.18506400e-14 3.03449000e-26 4.50076000e-13 1.00000000e-40 1.00000000e-40 1.00000000e-40 5.25655100e-22 7.15792800e-18 2.57006000e-13 5.62925400e-31 4.40625900e-12 7.56649600e-17 3.01429200e-12 2.89771800e-13 3.47087900e-08 8.90339600e-18 4.05752100e-11 3.31049000e-15 7.21758200e-19 1.51125800e-13 1.18848600e-17 5.51575300e-11 1.19508400e-25 2.05909600e-15 2.11228500e-16 4.08802500e-19 5.66361100e-24 2.37398600e-12 3.32031600e-13 2.65500400e-24 6.31170700e-26 1.35155900e-12 7.29417200e-20 5.42782200e-13 3.66269500e-28 2.13186400e-17 2.43849600e-23 1.23511800e-09 1.18596200e-24 8.75032200e-16 4.00669700e-11 6.83203800e-17 3.17368700e-09 2.12971500e-17 2.47809700e-31 5.80402300e-11 7.61400500e-07 5.93088300e-09 3.15132000e-20 2.19544200e-21 2.42991500e-15 4.33597800e-09 6.31109600e-07 9.90426900e-05 9.04607800e-13 3.16496200e-14 2.01875700e-01 5.98693700e-37 3.46528400e-18 1.41761000e-14 7.97572200e-01 6.01458500e-18 1.89103100e-19 1.06506100e-09 3.41566100e-05 3.42710100e-16 4.30259000e-16 1.60227600e-16 1.00000000e-40 1.00000000e-05
2.15569700e+01 4.46920000e+04 1.55388277e+18 2.08318700e+02 5.47692432e+03 4.03588400e-04 3.59600200e-18 3.90098800e-14 9.43580400e-16 1.04777800e-28 6.61217300e-15 3.83235200e-13 2.25365600e-25 3.23270400e-09 1.88020500e-15 5.83954900e-20 3.53002800e-09 3.87593300e-09 4.51044400e-11 1.41348200e-12 1.91803500e-31 1.07875500e-17 1.87771400e-10 1.86200400e-09 4.79712600e-22 7.53701100e-20 9.12866200e-14 4.65214800e-14 1.41101000e-05 3.85031700e-13 6.17406800e-12 5.12491300e-26 7.50277100e-32 5.06271200e-10 5.24400300e-14 4.90817400e-26 5.36513700e-13 1.00000000e-40 1.00000000e-40 1.92574600e-34 7.44408500e-22 1.11833800e-17 2.66198100e-13 8.70794100e-31 4.26768000e-12 1.06302900e-16 3.39508800e-12 2.99158900e-13 3.34382400e-08 1.17238200e-17 4.04106500e-11 3.72470300e-15 8.00740900e-19 1.95202300e-13 1.21973800e-17 6.84912500e-11 1.84343100e-25 3.20975800e-15 2.11710000e-16 4.46201700e-19 7.31523900e-24 3.34790300e-12 3.40967900e-13 4.98757600e-24 1.19239900e-25 2.14512600e-12 7.61883400e-20 5.62399900e-13 7.50281900e-28 2.27819500e-17 3.10343600e-23 1.53368100e-09 1.83782500e-24 9.42402900e-16 3.54652300e-11 7.28458000e-17 3.55027600e-09 2.66354200e-17 5.99038200e-31 5.86612500e-11 7.60171600e-07 6.22621000e-09 4.45748700e-20 2.76972400e-21 2.59007500e-15 4.33278900e-09 6.42401800e-07 9.88232700e-05 9.89483700e-13 4.71168100e-14 2.01874300e-01 1.95140500e-36 4.27701600e-18 1.83083800e-14 7.97573400e-01 6.29430100e-18 2.05320800e-19 8.81920100e-10 3.43228800e-05 3.89989100e-16 6.27157900e-16 1.61939800e-16 1.00000000e-40 1.00000000e-05
2.24291000e+01 3.88040100e+04 1.33309381e+18 2.10830100e+02 6.10680026e+03 4.03727800e-04 3.65436200e-18 4.64091500e-14 9.68689100e-16 1.60767900e-28 6.87010300e-15 5.26408700e-13 3.73787700e-25 2.79402900e-09 1.94763900e-15 5.78163300e-20 4.26824600e-09 3.92286300e-09 4.28753500e-11 1.79564300e-12 1.89207000e-31 1.42157300e-17 2.05582700e-10 1.98234800e-09 6.83912600e-22 1.18813700e-19 9.41325400e-14 7.47440200e-14 1.43109200e-05 3.88542300e-13 7.64474900e-12 6.13782900e-26 1.56395000e-31 4.91872600e-10 5.30668000e-14 7.88789700e-26 6.41489300e-13 1.00000000e-40 1.00000000e-40 1.73230300e-34 1.06183400e-21 1.71825500e-17 2.75969200e-13 1.29474200e-30 4.12143100e-12 1.50424200e-16 3.83764800e-12 3.09148400e-13 3.21137500e-08 1.55589800e-17 4.02449600e-11 4.08702400e-15 8.87065700e-19 2.47068800e-13 1.25308400e-17 8.50982600e-11 2.77186800e-25 4.88662700e-15 2.11826100e-16 4.79182600e-19 9.41135100e-24 4.64252200e-12 3.50469300e-13 9.38728300e-24 2.25730100e-25 3.26793600e-12 7.96326300e-20 5.82967100e-13 1.47222200e-27 2.42043100e-17 3.90563700e-23 1.88886300e-09 2.83568900e-24 1.03364300e-15 3.13049400e-11 7.38566600e-17 3.97591800e-09 3.24890800e-17 1.37199400e-30 5.93111000e-11 7.58905900e-07 6.53803700e-09 6.13440200e-20 3.42324100e-21 2.78518500e-15 4.32251200e-09 6.54953900e-07 9.85993600e-05 1.06421000e-12 6.91926400e-14 2.01872800e-01 5.80900500e-36 5.27153300e-18 2.37805600e-14 7.97574600e-01 6.59109100e-18 2.20098700e-19 7.37901900e-10 3.44934400e-05 4.33795800e-16 9.06825000e-16 1.63761600e-16 1.00000000e-40 1.00000000e-05
