alt           press         den           temp          eddy          H2Oaer        CO2aer        S8aer         H2SO4aer      NH3aer        N2Oaer        C2H2aer       C2H4aer       C2H6aer       CH3CNaer      HCCCNaer      HCNaer        CH4aer        HCaer1        HCaer2        HCaer3        He            H             H2            H2O           OH            O             O2            CO            CO2           HCO           H2CO          C             CH            CH2           CH3           CH4           S             S2            S3            S4            S8            H2S           HS            SO            SO2           CS            CS2           OCS           CN            HCN           N             N2            NH            NH2           NH3           C2            C2H           C2H2          C2H4          NO            HNO           HO2           HNCO          N2O           H2O2          O3            NO2           NO3           SO3           HNO2          HNO3          H2SO4         HCl           Cl            Cl2           HOCl          N2H4          ClO           C2H6          CH3OH         CH2CO         CH3CHO        C3H4          C3H6          C4H2          C4H4          OClO          HCS           C2H3          C2H5          NCO           1CH2          HCCO          NNH           HSO           CH3O          H2COH         H2CN          N2H2          C4H           HCNOH         C2H2OH        CH3CO         CH2CHO        C2H3OH        C2H4OH        CH3O2         HSO3          N2H3          NH2CO         HS4           C4H3          CH2N2         CH2CN         CH3CN         HCCCN         O1D           N2D           H2Oaer_r      CO2aer_r      S8aer_r       H2SO4aer_r    NH3aer_r      N2Oaer_r      C2H2aer_r     C2H4aer_r     C2H6aer_r     CH3CNaer_r    HCCCNaer_r    HCNaer_r      CH4aer_r      HCaer1_r      HCaer2_r      HCaer3_r      
7.65000E+001  1.98694E-005  6.99051E+014  2.05870E+002  3.74490E+005  1.00000E-040  1.00000E-040  1.00000E-040  5.94736E-013  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.02031E-028  1.00000E-040  1.07152E-040  3.49438E-008  1.44921E-006  4.68810E-005  1.46529E-008  1.16516E-005  2.11196E-001  1.26692E-007  3.59370E-004  4.27279E-019  6.89885E-013  2.57038E-030  1.18580E-024  8.08080E-022  2.77346E-016  2.52161E-008  3.18609E-019  2.15781E-032  1.00000E-040  1.00000E-040  1.00000E-040  1.69632E-020  9.29781E-019  1.49963E-013  2.22183E-012  2.35808E-034  1.00000E-040  3.84397E-025  4.72199E-029  3.35820E-014  1.20223E-011  7.88384E-001  8.54263E-022  7.36375E-030  3.26465E-026  1.00000E-040  1.00000E-040  9.73143E-027  5.43394E-025  5.75184E-009  2.13228E-017  5.50546E-010  3.97158E-021  3.08401E-009  2.35441E-011  3.58321E-007  3.17269E-013  1.60787E-018  1.30715E-015  1.28867E-012  2.50930E-016  3.51248E-011  2.86360E-011  2.34365E-010  7.23152E-023  3.22429E-020  1.00000E-040  1.35574E-010  2.69662E-019  3.94440E-014  1.39683E-023  9.42961E-023  6.57870E-037  1.00000E-040  1.00000E-040  1.00000E-040  3.82113E-015  6.51645E-033  3.82399E-035  9.21868E-026  4.40276E-024  2.12771E-024  7.95752E-031  1.31275E-027  6.14648E-018  5.06806E-019  5.26842E-017  1.74280E-022  1.97362E-031  1.00000E-040  9.16495E-019  1.71166E-035  1.09497E-025  9.24634E-029  5.10736E-022  3.90503E-031  2.01295E-019  5.69123E-022  1.00000E-040  2.71902E-021  2.12610E-037  1.00000E-040  5.40791E-022  4.08988E-036  5.10461E-026  9.17092E-039  5.71096E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
7.75000E+001  1.68858E-005  5.99772E+014  2.03917E+002  3.84490E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.35403E-012  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00325E-028  1.00000E-040  1.07834E-040  5.27263E-008  1.61755E-006  4.65031E-005  1.64620E-008  1.38198E-005  2.11111E-001  1.63961E-007  3.58692E-004  4.33493E-019  6.21306E-013  1.11032E-029  4.37943E-024  2.66138E-021  2.38159E-016  2.49408E-008  4.19381E-019  2.53310E-032  4.77023E-038  1.38904E-037  1.00000E-040  1.71505E-020  9.82367E-019  1.71330E-013  2.46472E-012  8.86046E-034  1.00000E-040  4.84549E-025  1.90059E-028  3.60235E-014  1.35577E-011  7.88468E-001  1.10848E-021  9.01352E-030  3.58582E-026  1.00000E-040  6.56348E-037  3.17487E-026  1.66968E-024  5.57398E-009  2.25829E-017  6.03919E-010  3.97412E-021  2.95472E-009  2.58623E-011  3.13494E-007  2.74088E-013  1.22021E-018  1.43277E-015  1.09898E-012  1.81491E-016  3.22442E-011  2.77940E-011  2.59034E-010  5.93938E-023  1.94129E-020  1.00000E-040  1.11163E-010  2.50747E-019  3.43885E-014  1.21813E-023  8.33956E-023  1.06879E-036  1.00000E-040  1.00000E-040  1.00000E-040  2.78450E-015  1.92233E-032  1.29464E-034  7.78728E-026  4.88058E-024  8.09054E-024  2.65335E-030  1.03427E-027  6.64256E-018  3.70460E-019  4.44031E-017  1.39424E-022  1.51632E-031  1.00000E-040  9.22954E-019  5.89034E-035  9.22399E-026  1.00432E-028  4.78578E-022  9.00051E-031  1.28705E-019  6.37737E-022  1.00000E-040  2.72080E-021  6.46695E-037  1.00000E-040  1.48067E-021  5.02876E-036  5.83309E-026  1.84613E-038  5.79907E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
7.85000E+001  1.43285E-005  5.13857E+014  2.01965E+002  3.94490E+005  1.00000E-040  1.00000E-040  1.00000E-040  2.53232E-012  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  9.89875E-029  1.00000E-040  1.08612E-040  8.05455E-008  1.80683E-006  4.60731E-005  1.90142E-008  1.60114E-005  2.11015E-001  2.11749E-007  3.57916E-004  4.37874E-019  5.57372E-013  4.26173E-029  1.43372E-023  8.64412E-021  2.08498E-016  2.46373E-008  5.48195E-019  3.11980E-032  1.00000E-040  4.74650E-038  1.00000E-040  1.85037E-020  1.07292E-018  1.91122E-013  2.74306E-012  3.28495E-033  1.00000E-040  6.04957E-025  6.96507E-028  3.87878E-014  1.51168E-011  7.88563E-001  1.45382E-021  1.18362E-029  3.97346E-026  1.00000E-040  1.26789E-035  9.47466E-026  4.73226E-024  5.44839E-009  2.49648E-017  6.85232E-010  4.10874E-021  2.83161E-009  3.05569E-011  2.65678E-007  2.50571E-013  9.61345E-019  1.79095E-015  9.42423E-013  1.42224E-016  2.66402E-011  2.64722E-011  2.83583E-010  4.78101E-023  1.11145E-020  1.00000E-040  8.73198E-011  2.33510E-019  3.04312E-014  1.11119E-023  7.64689E-023  1.70544E-036  1.00000E-040  1.00000E-040  1.00000E-040  1.89261E-015  5.31563E-032  4.15675E-034  6.91688E-026  7.34559E-024  2.91319E-023  8.06116E-030  8.29287E-028  7.42313E-018  2.85280E-019  3.70570E-017  1.15014E-022  1.15602E-031  1.00000E-040  9.28092E-019  1.90613E-034  8.16153E-026  1.11861E-028  4.44456E-022  2.28993E-030  8.56958E-020  7.36491E-022  1.00000E-040  2.72224E-021  1.99311E-036  1.00000E-040  3.86821E-021  6.38647E-036  6.66342E-026  3.52817E-038  5.71125E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
7.95000E+001  1.21397E-005  4.39610E+014  2.00013E+002  4.04490E+005  1.00000E-040  1.00000E-040  1.00000E-040  2.86963E-012  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  9.78589E-029  1.00000E-040  1.09504E-040  1.26362E-007  2.01923E-006  4.55804E-005  2.31728E-008  1.78532E-005  2.10905E-001  2.73128E-007  3.57026E-004  4.45490E-019  5.01954E-013  1.53939E-028  4.40328E-023  2.71434E-020  1.90497E-016  2.42998E-008  7.05651E-019  4.14774E-032  1.91780E-036  1.57762E-035  1.00000E-040  2.21674E-020  1.23622E-018  2.03434E-013  3.06730E-012  6.56032E-033  1.00000E-040  7.47683E-025  2.48106E-027  4.19239E-014  1.63997E-011  7.88672E-001  1.95267E-021  1.73458E-029  4.46747E-026  1.00000E-040  5.34681E-035  2.66550E-025  1.31167E-023  5.37518E-009  2.96754E-017  8.27587E-010  4.49537E-021  2.71410E-009  3.99008E-011  2.14041E-007  2.51673E-013  8.07270E-019  2.62640E-015  8.10897E-013  1.26296E-016  1.95174E-011  2.47368E-011  3.07507E-010  3.75409E-023  5.95966E-021  1.00000E-040  6.44867E-011  2.17551E-019  2.75434E-014  1.09518E-023  7.44354E-023  2.66668E-036  1.00000E-040  1.00000E-040  1.00000E-040  1.15954E-015  5.57328E-032  1.37727E-033  6.71665E-026  1.62467E-023  1.05725E-022  2.36443E-029  6.97530E-028  8.75262E-018  2.39441E-019  3.04481E-017  9.99827E-023  9.03816E-032  1.00000E-040  9.32068E-019  6.13543E-034  7.87675E-026  1.31249E-028  4.08225E-022  6.52369E-030  6.16660E-020  9.01011E-022  1.00000E-040  2.72324E-021  6.33854E-036  1.00000E-040  9.98073E-021  8.62546E-036  7.61059E-026  6.47150E-038  5.35421E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
8.05000E+001  1.02749E-005  3.72989E+014  1.99526E+002  4.06996E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  9.74617E-029  1.00000E-040  1.10538E-040  2.10657E-007  2.25904E-006  4.50012E-005  2.99450E-008  1.91140E-005  2.10779E-001  3.53560E-007  3.55992E-004  4.85447E-019  4.68238E-013  5.53400E-028  1.32903E-022  8.23200E-020  1.92645E-016  2.39173E-008  9.06495E-019  2.28394E-031  6.31396E-033  6.25625E-032  1.00000E-040  3.01641E-020  1.55742E-018  2.08662E-013  3.44669E-012  1.00000E-040  1.00000E-040  9.20100E-025  8.98304E-027  4.55326E-014  1.71322E-011  7.88798E-001  2.73187E-021  3.00511E-029  5.06261E-026  2.22364E-031  1.78489E-034  6.91758E-025  3.65873E-023  5.35378E-009  3.90422E-017  1.08992E-009  5.31196E-021  2.60028E-009  5.69744E-011  1.56785E-007  2.82936E-013  7.16167E-019  4.45171E-015  6.92579E-013  1.26971E-016  1.89023E-011  2.27728E-011  3.30305E-010  2.89382E-023  2.74528E-021  1.00000E-040  4.29715E-011  2.02475E-019  2.56622E-014  1.18434E-023  7.74795E-023  4.08974E-036  1.00000E-040  1.00000E-040  1.00000E-040  5.95108E-016  1.00000E-040  4.94309E-033  7.41888E-026  4.82806E-023  3.89251E-022  6.92178E-029  8.39734E-028  1.10768E-017  2.23016E-019  2.37765E-017  9.77689E-023  7.77076E-032  1.00000E-040  9.34967E-019  1.78871E-033  8.63979E-026  1.80436E-028  3.69291E-022  1.86799E-029  4.92815E-020  1.12398E-021  1.00000E-040  2.72361E-021  2.14978E-035  1.00000E-040  2.50439E-020  1.47082E-035  8.70553E-026  1.14175E-037  4.61871E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
8.15000E+001  8.69515E-006  3.15642E+014  1.99526E+002  4.06996E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  9.73230E-029  1.00000E-040  1.11754E-040  3.79830E-007  2.52963E-006  4.42941E-005  4.20067E-008  2.00773E-005  2.10632E-001  4.61809E-007  3.54770E-004  5.93620E-019  4.73591E-013  1.96757E-027  3.92498E-022  2.42755E-019  2.17732E-016  2.34746E-008  1.14835E-018  1.67375E-031  2.27569E-033  2.27243E-032  1.00000E-040  4.31349E-020  2.04239E-018  2.00210E-013  3.90078E-012  1.00000E-040  1.00000E-040  1.14270E-024  3.19983E-026  4.97545E-014  1.70210E-011  7.88945E-001  3.97441E-021  6.08782E-029  5.83035E-026  2.96984E-031  5.09763E-034  1.59564E-024  1.00297E-022  5.38417E-009  5.69795E-017  1.56958E-009  6.73704E-021  2.48791E-009  8.47482E-011  1.07242E-007  3.48606E-013  6.74760E-019  8.15848E-015  5.89737E-013  1.38130E-016  1.81906E-011  2.07040E-011  3.48338E-010  2.09632E-023  1.13594E-021  1.00000E-040  2.62832E-011  1.88123E-019  2.44516E-014  1.37664E-023  8.46750E-023  6.18094E-036  1.00000E-040  1.00000E-040  1.00000E-040  2.70708E-016  1.00000E-040  1.90236E-032  9.13225E-026  1.56418E-022  1.36136E-021  1.98672E-028  1.21162E-027  1.44884E-017  2.27371E-019  1.74833E-017  1.03700E-022  7.55992E-032  1.00000E-040  9.36702E-019  4.90278E-033  1.05197E-025  2.74427E-028  3.27170E-022  5.66907E-029  4.39426E-020  1.51089E-021  1.00000E-040  2.72300E-021  1.00000E-040  1.00000E-040  5.81569E-020  2.90141E-035  9.99163E-026  1.91687E-037  3.73715E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
8.25000E+001  7.35870E-006  2.67127E+014  1.99526E+002  4.06996E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  9.72130E-029  1.00000E-040  1.13187E-040  7.52723E-007  2.82399E-006  4.33922E-005  5.76110E-008  2.41341E-005  2.10458E-001  6.11130E-007  3.53318E-004  8.19542E-019  5.28723E-013  6.78672E-027  1.10623E-021  6.81169E-019  2.32462E-016  2.29598E-008  1.47680E-018  5.89830E-030  1.99508E-031  1.99035E-030  1.00000E-040  4.97793E-020  2.29720E-018  1.97170E-013  4.41951E-012  1.00000E-040  1.00000E-040  1.45676E-024  1.07582E-025  5.47107E-014  1.75682E-011  7.89117E-001  5.88586E-021  1.20479E-028  6.74717E-026  1.00000E-040  1.15674E-033  2.95531E-024  2.26917E-022  5.46494E-009  8.05649E-017  2.16377E-009  8.21430E-021  2.37623E-009  1.11071E-010  7.83240E-008  3.61998E-013  5.82839E-019  1.51461E-014  5.05218E-013  1.27937E-016  1.73670E-011  1.89426E-011  3.58843E-010  1.36280E-023  4.81065E-022  1.00000E-040  1.67622E-011  1.74865E-019  2.28943E-014  1.40951E-023  8.41998E-023  9.20193E-036  1.00000E-040  1.00000E-040  1.00000E-040  1.44753E-016  1.00000E-040  5.90899E-032  9.63328E-026  4.29925E-022  4.31330E-021  4.82853E-028  1.67992E-027  1.62460E-017  2.00360E-019  1.17915E-017  9.39311E-023  7.72277E-032  1.00000E-040  9.36933E-019  1.05484E-032  1.10207E-025  3.90429E-028  2.82330E-022  1.20977E-028  3.20059E-020  1.98690E-021  1.00000E-040  2.72053E-021  1.00000E-040  1.00000E-040  1.19511E-019  5.52724E-035  1.15064E-025  2.98204E-037  3.23593E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
8.35000E+001  6.22807E-006  2.26084E+014  1.99526E+002  4.06996E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  9.71431E-029  1.00000E-040  1.14875E-040  1.55855E-006  3.11430E-006  4.21968E-005  5.72191E-008  4.39988E-005  2.10244E-001  8.20607E-007  3.51585E-004  1.17477E-018  6.24262E-013  2.25209E-026  2.92041E-021  1.76173E-018  1.58247E-016  2.23614E-008  2.08407E-018  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  3.01814E-020  1.62123E-018  2.64503E-013  4.94422E-012  1.56459E-030  1.00000E-040  1.92858E-024  3.35314E-025  6.05262E-014  2.45737E-011  7.89312E-001  8.45605E-021  1.53773E-028  7.61700E-026  5.77093E-031  1.85171E-033  3.86136E-024  3.19984E-022  5.59352E-009  7.92252E-017  2.07486E-009  7.69555E-021  2.26489E-009  9.53731E-011  7.96000E-008  1.95653E-013  3.45057E-019  2.74183E-014  4.38648E-013  6.88864E-017  1.64192E-011  1.80467E-011  3.61159E-010  7.80517E-024  2.59873E-022  1.00000E-040  1.44831E-011  1.63160E-019  1.97396E-014  8.44084E-024  5.61844E-023  1.35909E-035  1.00000E-040  1.00000E-040  1.00000E-040  1.54487E-016  4.28757E-030  8.29277E-032  4.95642E-026  7.30967E-022  1.22547E-020  7.65061E-028  1.63599E-027  1.14701E-017  9.97607E-020  7.37809E-018  4.88665E-023  6.70540E-032  1.00000E-040  9.35267E-019  1.15936E-032  5.83177E-026  3.71134E-028  2.36305E-022  7.89877E-029  1.00018E-020  1.86310E-021  1.00000E-040  2.71461E-021  5.76480E-034  1.00000E-040  2.13793E-019  7.27569E-035  1.32858E-025  4.20785E-037  3.91054E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
8.45000E+001  5.27161E-006  1.91364E+014  1.99526E+002  4.06996E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  9.71320E-029  1.00000E-040  1.16862E-040  2.89086E-006  3.36270E-006  4.06849E-005  3.91921E-008  1.11090E-004  2.09968E-001  1.10415E-006  3.49520E-004  1.98266E-018  7.06557E-013  7.07002E-026  7.18616E-021  4.06547E-018  8.74332E-017  2.16668E-008  3.37929E-018  6.05157E-031  7.15291E-032  5.61225E-031  1.00000E-040  9.79270E-021  7.60396E-019  4.97154E-013  5.38356E-012  1.45185E-030  1.00000E-040  2.62307E-024  9.70504E-025  6.73494E-014  5.05696E-011  7.89523E-001  1.13941E-020  1.17944E-028  8.36074E-026  1.00000E-040  2.14615E-033  3.63252E-024  3.03497E-022  5.77409E-009  5.09157E-017  1.30160E-009  5.33168E-021  2.15352E-009  5.22955E-011  1.11099E-007  6.22948E-014  1.38783E-019  4.76853E-014  3.86493E-013  2.50043E-017  1.53375E-011  1.78117E-011  3.57986E-010  4.28161E-024  1.79810E-022  1.00000E-040  1.69007E-011  1.52502E-019  1.65701E-014  2.80792E-024  2.11162E-023  2.06459E-035  1.00000E-040  1.00000E-040  1.00000E-040  2.99759E-016  4.73824E-030  5.43223E-032  1.35525E-026  8.38842E-022  3.15245E-020  8.40068E-028  1.04287E-027  5.40056E-018  3.58695E-020  4.80912E-018  2.22093E-023  4.19592E-032  1.00000E-040  9.31801E-019  6.32699E-033  1.70324E-026  2.21404E-028  1.91898E-022  1.73534E-029  1.89357E-021  1.16260E-021  1.00000E-040  2.70349E-021  1.00000E-040  1.00000E-040  3.43223E-019  6.19158E-035  1.53619E-025  5.51756E-037  6.49118E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
8.55000E+001  4.46255E-006  1.61995E+014  1.99526E+002  4.06996E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  9.71472E-029  1.00000E-040  1.19195E-040  4.63842E-006  3.56465E-006  3.89043E-005  2.51298E-008  2.73729E-004  2.09595E-001  1.46408E-006  3.47074E-004  3.92678E-018  7.10267E-013  2.06919E-025  1.65061E-020  8.13230E-018  6.30438E-017  2.08631E-008  5.90507E-018  2.37666E-030  6.69603E-031  4.05290E-030  1.00000E-040  2.45460E-021  3.30434E-019  9.55974E-013  5.67578E-012  2.05953E-030  1.00000E-040  3.54750E-024  2.63022E-024  7.53631E-014  1.32199E-010  7.89735E-001  1.67650E-020  8.93945E-029  9.74927E-026  1.00000E-040  2.31715E-033  3.14876E-024  2.72555E-022  6.01870E-009  2.92880E-017  7.22338E-010  3.36171E-021  2.04176E-009  2.33286E-011  1.59954E-007  2.32587E-014  5.82730E-020  7.89849E-014  3.43113E-013  8.15753E-018  1.41172E-011  1.75677E-011  3.53627E-010  2.44619E-024  1.26494E-022  1.00000E-040  2.03206E-011  1.41853E-019  1.41765E-014  9.51194E-025  7.21329E-024  3.50855E-035  1.00000E-040  1.00000E-040  1.00000E-040  5.75551E-016  1.03356E-029  3.25545E-032  4.18648E-027  9.23444E-022  7.43810E-020  8.69840E-028  5.84524E-028  2.35395E-018  1.45351E-020  3.34046E-018  1.71417E-023  2.14556E-032  1.00000E-040  9.26922E-019  2.97838E-033  5.36897E-027  1.14171E-028  1.51970E-022  3.77160E-030  4.79044E-022  6.46522E-022  1.00000E-040  2.68674E-021  4.26609E-033  1.00000E-040  5.15220E-019  4.66980E-035  1.77588E-025  7.19259E-037  1.11260E-013  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
8.65000E+001  3.77825E-006  1.37154E+014  1.99526E+002  4.06996E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  9.71680E-029  1.00000E-040  1.21933E-040  6.71503E-006  3.73471E-006  3.68800E-005  1.71334E-008  5.88899E-004  2.09084E-001  1.90255E-006  3.44199E-004  7.62501E-018  6.69269E-013  6.59535E-025  3.54710E-020  1.39985E-017  5.62372E-017  1.99402E-008  1.02694E-017  1.60321E-033  1.00000E-040  1.00000E-040  1.00000E-040  6.02376E-022  1.51845E-019  1.65092E-012  5.80320E-012  2.87272E-030  1.00000E-040  4.62844E-024  6.72574E-024  8.48017E-014  4.09214E-010  7.89933E-001  2.97945E-020  8.67884E-029  1.27623E-025  1.00000E-040  2.73885E-033  2.93860E-024  2.60177E-022  6.31476E-009  1.75188E-017  4.12601E-010  2.17851E-021  1.92924E-009  9.49412E-012  2.12715E-007  1.32101E-014  3.28586E-020  1.23783E-013  3.03883E-013  2.62634E-018  1.27630E-011  1.70437E-011  3.50380E-010  1.47930E-024  8.17016E-023  1.00000E-040  2.26667E-011  1.30671E-019  1.23074E-014  4.94440E-025  3.48938E-024  7.36799E-035  7.87841E-037  1.00000E-040  1.00000E-040  8.88173E-016  2.13916E-029  2.43146E-032  1.98797E-027  1.09636E-021  1.62537E-019  9.47447E-028  3.36054E-028  1.08359E-018  7.08278E-021  2.41898E-018  2.21213E-023  1.04634E-032  1.00000E-040  9.20800E-019  1.60520E-033  2.54793E-027  5.97153E-029  1.18123E-022  8.08940E-031  1.70160E-022  3.61538E-022  1.00000E-040  2.66465E-021  1.00000E-040  1.00000E-040  7.36179E-019  3.63683E-035  2.04944E-025  9.75146E-037  1.76772E-013  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
8.75000E+001  3.19951E-006  1.16145E+014  1.99526E+002  4.06996E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  9.71885E-029  1.00000E-040  1.25141E-040  9.06110E-006  3.88662E-006  3.46275E-005  1.24303E-008  1.11675E-003  2.08393E-001  2.42429E-006  3.40838E-004  1.37924E-017  6.28530E-013  7.18598E-024  7.14991E-020  2.11798E-017  5.58648E-017  1.88927E-008  1.71267E-017  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.66431E-022  7.47457E-020  2.55400E-012  5.77661E-012  3.93996E-030  1.00000E-040  5.74571E-024  1.63316E-023  9.59829E-014  1.32868E-009  7.90099E-001  5.84794E-020  1.00561E-028  1.78338E-025  1.00000E-040  3.56761E-033  2.95591E-024  2.62014E-022  6.58197E-009  1.10075E-017  2.48535E-010  1.49478E-021  1.81573E-009  3.67201E-012  2.60839E-007  9.77869E-015  2.25010E-020  1.82860E-013  2.66245E-013  8.62325E-019  1.12924E-011  1.62464E-011  3.48707E-010  9.40609E-025  4.82321E-023  1.00000E-040  2.34294E-011  1.18833E-019  1.07513E-014  3.65681E-025  2.33463E-024  2.00681E-034  5.71409E-032  1.00000E-040  1.00000E-040  1.11821E-015  4.00161E-029  2.40049E-032  1.32040E-027  1.39978E-021  3.31195E-019  1.07928E-027  2.03538E-028  5.33923E-019  4.01513E-021  1.80997E-018  3.77482E-023  5.25494E-033  1.00000E-040  9.13431E-019  9.92357E-034  1.69637E-027  3.26131E-029  9.06993E-023  2.88857E-031  7.58792E-023  2.03124E-022  1.00000E-040  2.63750E-021  1.00000E-040  1.00000E-040  1.00695E-018  2.98919E-035  2.35766E-025  1.38579E-036  2.60486E-013  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
